,score_sum
2923,100.0
9749,0.0
5428,26.0
8684,4.0
3289,97.0
10002,95.0
9750,0.0
1288,97.0
1988,4.0
4038,6.0
5470,0.0
3817,4.0
71,4.0
3950,0.0
4378,0.0
5431,8.0
6252,15.0
9236,4.0
7817,96.0
1896,0.0
98,0.0
7988,94.0
1184,90.0
2417,99.0
3773,92.0
7785,10.0
5017,96.0
9142,10.0
9915,4.0
1094,92.0
8195,98.0
6573,13.0
317,94.0
1771,0.0
3980,94.0
300,95.0
7932,8.0
3229,13.0
9912,18.0
4713,2.0
7972,100.0
4974,0.0
1060,93.0
8046,0.0
8734,4.0
7831,12.0
3542,96.0
870,0.0
9151,0.0
2232,0.0
7470,94.0
9763,0.0
6514,0.0
1129,97.0
9791,88.0
3296,96.0
4511,0.0
10740,0.0
4308,4.0
10332,0.0
2723,0.0
941,97.0
6143,2.0
7752,0.0
2452,0.0
9617,98.0
6300,4.0
8239,97.0
6052,93.0
10778,0.0
10326,95.0
4876,95.0
2902,0.0
10652,0.0
7415,0.0
2568,28.0
10403,0.0
937,97.0
5830,98.0
8479,0.0
4802,0.0
6696,95.0
7781,0.0
5178,10.0
3136,2.0
9049,97.0
426,97.0
745,2.0
687,0.0
5060,0.0
678,0.0
4336,91.0
6870,91.0
7165,0.0
9523,4.0
3463,12.0
5332,98.0
5551,0.0
10526,0.0
5333,9.0
8622,0.0
1450,0.0
2681,9.0
3723,8.0
5018,2.0
7574,100.0
9542,95.0
459,0.0
9577,93.0
6370,4.0
5052,16.0
925,99.0
10487,4.0
8672,22.0
3391,10.0
6483,0.0
9748,0.0
4671,0.0
3175,2.0
4816,0.0
6450,4.0
2124,8.0
4397,8.0
8436,0.0
8240,11.0
7433,0.0
3844,97.0
83,0.0
7630,0.0
3464,99.0
3069,8.0
3012,0.0
1033,94.0
9823,99.0
9721,2.0
5598,0.0
1573,0.0
871,93.0
3318,3.0
10259,94.0
6567,95.0
331,95.0
6448,2.0
8828,95.0
3090,10.0
9952,4.0
3812,6.0
1714,0.0
3188,12.0
5025,8.0
8324,0.0
2610,0.0
1138,96.0
5198,0.0
890,0.0
10123,4.0
9931,9.0
494,2.0
7258,2.0
4166,6.0
7659,0.0
5715,2.0
4207,0.0
9246,98.0
3765,4.0
8368,96.0
982,0.0
4923,96.0
6549,34.0
3719,99.0
4228,100.0
2011,0.0
1796,0.0
765,98.0
4991,0.0
1601,95.0
3341,0.0
7847,2.0
2,99.0
675,0.0
8693,4.0
8236,97.0
2804,12.0
4335,4.0
428,98.0
4811,0.0
4301,6.0
7685,0.0
653,98.0
10755,12.0
671,0.0
10574,100.0
2182,97.0
5354,95.0
6571,96.0
10680,4.0
5237,0.0
260,0.0
2308,8.0
3714,0.0
6816,97.0
2997,0.0
9714,2.0
10207,0.0
7195,8.0
164,0.0
10224,98.0
5680,0.0
265,2.0
3930,0.0
3774,93.0
8424,0.0
2337,99.0
5231,0.0
6319,18.0
702,92.0
2051,20.0
3962,0.0
10949,0.0
5248,0.0
2384,95.0
7429,0.0
1887,0.0
9259,97.0
2274,97.0
1027,0.0
5009,0.0
6642,0.0
7963,0.0
965,0.0
9937,6.0
8372,4.0
9170,98.0
2433,99.0
5559,0.0
4474,97.0
6832,12.0
106,10.0
2472,16.0
1000,4.0
9818,0.0
9132,96.0
4585,4.0
10700,0.0
7430,0.0
5599,95.0
7648,96.0
6116,8.0
9741,0.0
5540,8.0
1603,4.0
1158,96.0
7014,98.0
9972,6.0
2674,18.0
1053,10.0
10369,98.0
7319,0.0
1763,0.0
1297,0.0
4572,99.0
6091,0.0
8097,93.0
5322,97.0
68,2.0
8980,0.0
2043,0.0
2864,98.0
6742,4.0
1661,0.0
1549,0.0
6509,0.0
6655,0.0
7666,0.0
8702,9.0
3350,93.0
3628,0.0
76,4.0
3846,95.0
1561,0.0
5709,0.0
6256,97.0
6101,10.0
7601,0.0
8971,0.0
5352,6.0
10725,0.0
9169,96.0
8209,6.0
4715,98.0
4794,7.0
2118,12.0
10245,96.0
9855,0.0
1909,0.0
6241,96.0
3329,4.0
10834,0.0
847,0.0
2782,0.0
6401,0.0
301,0.0
8660,96.0
7269,10.0
2728,98.0
7428,0.0
903,98.0
8669,0.0
4971,0.0
2300,94.0
9516,14.0
7523,0.0
2404,0.0
5350,14.0
7234,6.0
356,4.0
5995,0.0
1080,96.0
229,10.0
6182,99.0
861,94.0
9316,97.0
4641,2.0
3503,98.0
10872,20.0
3669,98.0
5145,94.0
4332,8.0
8003,6.0
6095,0.0
9175,98.0
298,96.0
8631,0.0
10101,96.0
2495,6.0
10675,98.0
2965,99.0
4059,95.0
7556,100.0
2881,94.0
5872,94.0
4953,8.0
6014,0.0
1936,94.0
5067,18.0
9716,2.0
8184,98.0
8763,99.0
10147,93.0
7411,0.0
2815,0.0
7320,0.0
3921,0.0
10073,98.0
973,0.0
6495,0.0
420,95.0
8604,14.0
2259,95.0
10726,0.0
5006,100.0
2498,0.0
6584,97.0
5790,4.0
8096,96.0
10643,0.0
658,100.0
6128,95.0
525,8.0
2198,26.0
9977,10.0
5040,96.0
4467,98.0
5753,10.0
3532,97.0
5133,93.0
1704,0.0
4600,95.0
4484,12.0
7148,18.0
2865,95.0
1312,0.0
7296,0.0
697,0.0
8715,92.0
7333,0.0
4191,0.0
40,18.0
4456,95.0
6258,97.0
2983,4.0
4551,99.0
8171,98.0
10530,0.0
2156,0.0
7463,0.0
6556,4.0
9559,96.0
10592,6.0
1770,0.0
7937,4.0
682,0.0
5197,0.0
4734,96.0
2886,95.0
6661,0.0
703,99.0
1826,100.0
1398,6.0
4749,0.0
1290,98.0
6310,13.0
7121,99.0
4095,5.0
9441,97.0
3135,8.0
2480,94.0
7194,0.0
4151,0.0
5485,0.0
4083,96.0
4510,96.0
938,10.0
9356,0.0
9181,96.0
755,93.0
9357,0.0
10406,0.0
5957,98.0
712,5.0
4178,97.0
9764,8.0
1946,0.0
565,99.0
8533,5.0
9967,6.0
10866,6.0
747,97.0
7653,0.0
4752,4.0
10716,0.0
10833,94.0
7662,2.0
6825,98.0
10261,98.0
10386,2.0
4878,97.0
8618,0.0
9941,4.0
6724,88.0
4723,0.0
1948,100.0
7008,10.0
1126,100.0
1349,4.0
8844,3.0
1799,0.0
3471,18.0
8800,4.0
5412,2.0
10505,99.0
4880,97.0
1269,0.0
4265,20.0
1324,96.0
4218,0.0
7495,0.0
4534,97.0
8206,4.0
932,4.0
10842,98.0
8447,5.0
6992,99.0
4273,12.0
3530,2.0
2562,95.0
7596,0.0
4615,2.0
4055,12.0
8275,100.0
10383,6.0
5975,99.0
8334,0.0
2911,2.0
6097,12.0
5415,97.0
6658,0.0
3551,99.0
5155,4.0
516,8.0
2826,91.0
3245,0.0
2170,97.0
9267,0.0
7859,12.0
3299,0.0
3373,100.0
7955,10.0
233,7.0
969,0.0
7867,10.0
6458,28.0
1356,97.0
5521,5.0
887,10.0
5879,0.0
5877,97.0
6559,8.0
10926,0.0
860,0.0
1884,0.0
763,99.0
2199,4.0
4886,8.0
2320,95.0
6516,0.0
5107,96.0
10727,0.0
8685,0.0
4769,95.0
6800,94.0
589,5.0
4797,0.0
7818,99.0
77,100.0
6505,0.0
2639,4.0
7693,98.0
3470,0.0
2363,6.0
4216,0.0
2249,2.0
3557,12.0
8256,95.0
4747,4.0
10292,99.0
5730,14.0
7923,0.0
3231,6.0
216,1.0
5684,0.0
5328,5.0
3820,0.0
393,0.0
27,6.0
8893,0.0
5573,6.0
8671,6.0
9529,98.0
7593,13.0
9816,8.0
910,99.0
7212,0.0
10328,0.0
9044,97.0
1559,0.0
6764,93.0
7532,0.0
5101,97.0
9766,96.0
2290,97.0
7894,99.0
3431,0.0
2332,98.0
9503,97.0
564,97.0
8892,92.0
8942,0.0
970,0.0
5309,100.0
8186,97.0
9453,97.0
5010,96.0
9390,0.0
4177,100.0
6912,94.0
5403,6.0
4820,0.0
6223,92.0
9844,14.0
5124,100.0
4694,93.0
5959,0.0
998,0.0
3228,4.0
9774,4.0
505,4.0
654,97.0
8107,0.0
920,96.0
5685,0.0
1610,99.0
2789,0.0
1951,10.0
9417,95.0
7400,4.0
10878,2.0
3237,5.0
815,99.0
9204,0.0
8706,0.0
632,93.0
519,16.0
1725,97.0
1201,12.0
2343,10.0
3302,99.0
4863,6.0
8031,0.0
1376,8.0
5265,0.0
4571,0.0
6729,99.0
9652,95.0
2887,99.0
269,4.0
5146,14.0
8987,0.0
4934,96.0
10611,2.0
108,6.0
3478,4.0
10484,16.0
9096,91.0
3130,0.0
9250,99.0
2780,93.0
6383,0.0
3227,8.0
9871,0.0
8825,0.0
3207,18.0
5523,8.0
603,0.0
4790,7.0
6651,0.0
4910,99.0
2559,99.0
9712,97.0
6349,0.0
6335,92.0
439,100.0
610,8.0
6056,8.0
2856,94.0
2836,96.0
4244,0.0
10005,0.0
1355,12.0
3128,2.0
5090,97.0
7446,0.0
7633,0.0
6239,100.0
10575,100.0
7335,0.0
9951,4.0
7064,0.0
3590,96.0
1803,0.0
495,4.0
9109,98.0
5702,0.0
6957,96.0
2982,2.0
304,98.0
8179,100.0
677,0.0
4006,94.0
3577,0.0
7597,0.0
41,0.0
4372,0.0
1550,0.0
1265,0.0
5994,0.0
9210,94.0
6667,0.0
1664,0.0
7776,0.0
7173,2.0
6770,97.0
10849,97.0
9134,97.0
5138,8.0
345,99.0
6535,0.0
7111,98.0
7916,4.0
9348,0.0
8444,0.0
9264,0.0
8471,95.0
1718,94.0
3625,0.0
10108,94.0
7697,4.0
1924,98.0
8803,4.0
6791,93.0
329,96.0
6213,98.0
7845,30.0
3042,2.0
1963,99.0
3239,0.0
3273,96.0
9123,0.0
3798,98.0
10158,0.0
6517,0.0
3833,94.0
1852,10.0
6212,20.0
6152,4.0
6657,0.0
3847,98.0
2685,89.0
785,97.0
4619,3.0
2946,99.0
6669,100.0
3347,94.0
5114,97.0
8159,0.0
10853,9.0
9433,100.0
3423,0.0
8429,0.0
541,79.0
81,0.0
6075,99.0
6307,96.0
2740,94.0
5203,0.0
6129,4.0
4428,91.0
360,8.0
10029,0.0
8679,94.0
13,6.0
4224,0.0
6725,93.0
1611,98.0
2227,97.0
758,12.0
10308,26.0
4181,8.0
4768,10.0
3104,0.0
3276,97.0
967,0.0
4542,96.0
5595,4.0
10172,0.0
4074,99.0
1919,9.0
6073,94.0
3622,0.0
3487,0.0
3123,0.0
404,0.0
2689,93.0
5770,12.0
10917,0.0
10911,0.0
8126,97.0
6585,5.0
2936,0.0
4574,0.0
4530,100.0
1118,8.0
4812,0.0
9099,100.0
2742,4.0
10612,0.0
7964,98.0
3771,93.0
8009,10.0
9536,97.0
1373,96.0
6270,0.0
5676,0.0
6853,6.0
6418,0.0
8584,8.0
6365,4.0
8251,96.0
8761,92.0
4622,0.0
26,4.0
6546,100.0
1898,0.0
10436,0.0
5097,5.0
718,96.0
1026,98.0
4685,19.0
443,7.0
1478,96.0
8255,94.0
5028,0.0
9861,0.0
5831,93.0
2557,2.0
9048,97.0
1100,94.0
4871,94.0
9052,16.0
5882,97.0
9484,99.0
7201,8.0
820,95.0
751,28.0
3343,94.0
1926,0.0
8648,0.0
52,4.0
9374,0.0
5903,97.0
4117,0.0
10464,100.0
6560,95.0
5310,98.0
5183,6.0
5443,96.0
2313,94.0
9796,98.0
10508,0.0
55,10.0
7778,0.0
3078,6.0
2342,95.0
2367,6.0
7880,3.0
3708,99.0
6774,99.0
3016,0.0
2097,0.0
10620,0.0
7993,6.0
3935,0.0
10744,2.0
8778,10.0
6235,0.0
8553,6.0
7380,6.0
604,7.0
5824,2.0
4981,0.0
4869,100.0
3013,0.0
4565,0.0
3660,17.0
1687,0.0
6431,96.0
7209,99.0
10497,3.0
8026,0.0
1783,0.0
3531,95.0
3279,99.0
5196,0.0
9455,4.0
10573,99.0
796,96.0
251,16.0
6430,96.0
10827,10.0
9363,0.0
10143,96.0
10915,0.0
8508,0.0
1605,6.0
927,94.0
7672,0.0
10077,4.0
7394,0.0
9947,13.0
4699,99.0
5200,0.0
7544,97.0
6348,96.0
10751,14.0
4254,7.0
6077,97.0
7141,0.0
8055,0.0
10026,92.0
3507,94.0
3898,0.0
1649,98.0
4441,12.0
3378,6.0
396,0.0
6802,98.0
2206,4.0
9793,10.0
10392,94.0
506,18.0
9242,91.0
6345,97.0
3501,0.0
8965,0.0
948,96.0
1930,6.0
8460,100.0
2675,22.0
9186,10.0
7698,8.0
1774,0.0
6871,96.0
7207,5.0
5855,0.0
1212,99.0
7156,99.0
1011,0.0
1628,96.0
2462,0.0
3073,0.0
2303,18.0
3968,98.0
1261,0.0
1886,0.0
129,0.0
3939,0.0
1055,94.0
9428,92.0
111,0.0
7759,14.0
8062,4.0
7931,8.0
7479,98.0
2700,96.0
7628,0.0
1401,94.0
6950,97.0
9746,0.0
2971,10.0
3704,99.0
1302,96.0
3335,86.0
9984,8.0
7321,0.0
4125,0.0
1264,0.0
4894,4.0
3576,12.0
7356,9.0
7157,92.0
2110,7.0
10733,4.0
1395,0.0
9509,97.0
10568,0.0
6232,2.0
6346,98.0
10352,99.0
7714,0.0
10149,100.0
1513,95.0
4451,97.0
7163,100.0
9808,96.0
877,90.0
6589,5.0
2598,0.0
2298,6.0
10581,4.0
4082,2.0
7125,12.0
885,95.0
7300,0.0
491,0.0
1402,8.0
340,95.0
5239,96.0
823,99.0
493,2.0
8858,99.0
6472,100.0
8150,100.0
3643,4.0
8520,98.0
140,0.0
9473,99.0
2623,97.0
5899,8.0
8443,0.0
5346,0.0
3721,100.0
4021,98.0
4889,99.0
1001,8.0
7982,17.0
2629,96.0
2838,98.0
10453,6.0
3361,0.0
10635,0.0
2584,0.0
5013,100.0
7527,0.0
43,2.0
10875,0.0
448,95.0
271,97.0
4367,0.0
10587,5.0
512,0.0
6468,14.0
4990,0.0
9477,95.0
4364,0.0
4330,8.0
4094,100.0
6161,91.0
2846,97.0
4384,0.0
3140,0.0
4830,0.0
2951,100.0
513,4.0
7935,99.0
811,4.0
9768,6.0
6082,99.0
816,6.0
3310,99.0
10821,2.0
280,10.0
5941,8.0
9512,97.0
7422,0.0
7832,14.0
4972,0.0
3882,98.0
3902,14.0
7190,5.0
9381,0.0
3455,95.0
8087,8.0
6176,4.0
2913,4.0
4836,0.0
1244,0.0
6794,6.0
4159,100.0
10230,98.0
8364,6.0
8320,100.0
6685,8.0
5675,0.0
10056,0.0
10552,0.0
8502,100.0
1828,14.0
10156,94.0
1982,4.0
4915,0.0
10520,2.0
1780,0.0
6993,89.0
112,3.0
9893,0.0
1759,0.0
7256,6.0
7112,98.0
9641,97.0
971,0.0
9992,0.0
8477,0.0
1189,81.0
7161,98.0
10786,4.0
2442,0.0
4174,2.0
7709,8.0
3505,97.0
8455,95.0
8391,4.0
8914,0.0
3877,96.0
831,0.0
3963,0.0
10654,0.0
10197,0.0
8624,0.0
10809,6.0
5340,96.0
3259,0.0
4353,0.0
7660,0.0
107,10.0
6230,14.0
1227,99.0
8005,99.0
9232,24.0
2523,94.0
7340,99.0
2414,0.0
7549,0.0
3575,4.0
514,0.0
1726,96.0
9978,3.0
5775,13.0
9646,85.0
4730,96.0
2678,95.0
3705,95.0
1179,8.0
1965,9.0
1340,4.0
302,94.0
6490,0.0
10869,99.0
5946,0.0
5914,12.0
6090,4.0
311,0.0
6332,2.0
3735,10.0
8948,0.0
10446,2.0
2393,0.0
1589,5.0
6439,95.0
5193,0.0
5001,0.0
4739,90.0
3645,0.0
10239,90.0
10361,2.0
2431,2.0
3217,8.0
4690,99.0
9108,94.0
4357,0.0
3879,95.0
7950,98.0
2321,0.0
10360,93.0
4091,4.0
6645,0.0
10469,95.0
1967,98.0
75,100.0
10770,4.0
10757,0.0
10506,8.0
2802,89.0
3533,0.0
5667,93.0
4683,0.0
5937,4.0
4043,95.0
10514,22.0
6098,0.0
4045,4.0
3250,0.0
9894,6.0
6565,97.0
3212,0.0
2669,98.0
8716,2.0
987,0.0
10266,0.0
4281,8.0
102,8.0
1487,96.0
595,0.0
10456,97.0
5043,100.0
1902,0.0
1259,0.0
5780,98.0
8872,98.0
5552,2.0
5550,0.0
4621,4.0
1206,0.0
5750,4.0
1176,99.0
2258,9.0
10653,0.0
2505,97.0
949,0.0
6664,0.0
6539,8.0
2969,96.0
10937,0.0
2074,4.0
10732,4.0
834,96.0
9872,0.0
5242,12.0
6338,4.0
6287,95.0
7616,0.0
8182,95.0
8505,98.0
3340,94.0
9881,0.0
7392,2.0
4594,96.0
5289,0.0
9827,4.0
7462,0.0
1566,0.0
5466,0.0
3219,96.0
6111,0.0
3410,0.0
4249,0.0
10213,0.0
1910,0.0
1382,14.0
5736,4.0
6187,98.0
8600,5.0
6150,6.0
4152,0.0
5071,14.0
1678,0.0
10074,95.0
5401,96.0
6386,3.0
6771,2.0
8036,0.0
256,0.0
7753,0.0
3795,6.0
6244,93.0
8990,0.0
7999,0.0
5012,98.0
9434,97.0
663,0.0
8528,15.0
8744,0.0
3334,10.0
7534,0.0
3912,94.0
1717,97.0
9605,97.0
4815,0.0
9442,95.0
2793,95.0
1881,0.0
1098,97.0
1842,2.0
92,14.0
5027,14.0
908,8.0
2157,0.0
8295,18.0
1194,0.0
4927,97.0
1417,0.0
2327,0.0
2234,18.0
2705,0.0
209,94.0
5290,0.0
6782,8.0
4821,0.0
10407,0.0
1008,98.0
8212,0.0
1317,8.0
8247,94.0
3578,0.0
5956,0.0
2296,95.0
5185,98.0
1874,0.0
2314,6.0
1538,95.0
8022,0.0
8348,97.0
3186,15.0
8943,99.0
90,2.0
5223,0.0
2131,4.0
2171,5.0
2200,99.0
8677,6.0
7076,5.0
9543,8.0
2483,8.0
1366,98.0
1346,0.0
10119,95.0
2738,6.0
1147,98.0
7214,0.0
8386,2.0
10631,0.0
8833,7.0
10707,0.0
9887,0.0
9269,100.0
3870,98.0
7770,97.0
8093,0.0
4984,0.0
10756,8.0
294,90.0
6463,5.0
1677,0.0
2766,93.0
5210,0.0
7727,4.0
5075,93.0
9588,93.0
185,6.0
3424,0.0
1665,0.0
7834,98.0
1155,94.0
3768,4.0
1493,97.0
7279,0.0
2583,0.0
7388,8.0
1228,2.0
7339,100.0
9167,4.0
7198,0.0
5392,92.0
4823,0.0
3589,4.0
5518,4.0
10283,0.0
3407,0.0
7580,3.0
10752,0.0
5044,4.0
5105,93.0
10644,0.0
1229,98.0
1969,5.0
435,100.0
9874,0.0
6364,99.0
6528,93.0
9761,0.0
2137,0.0
3793,96.0
6958,93.0
8008,86.0
6768,0.0
2317,4.0
5779,96.0
8398,4.0
1683,0.0
8580,10.0
5613,0.0
9938,98.0
2657,7.0
4755,20.0
5716,99.0
3696,4.0
8282,93.0
8837,98.0
5147,8.0
9016,12.0
7688,0.0
5331,10.0
3166,0.0
5617,0.0
10268,0.0
708,99.0
4240,2.0
8978,0.0
2470,0.0
5961,6.0
179,0.0
4268,6.0
8605,2.0
8609,0.0
9697,4.0
5391,90.0
10637,0.0
3249,0.0
741,0.0
73,0.0
338,4.0
2361,8.0
9950,21.0
7001,4.0
10237,92.0
2203,0.0
3964,0.0
5313,100.0
10848,99.0
7642,0.0
6196,2.0
10750,14.0
2979,99.0
9820,16.0
3050,98.0
8824,23.0
1897,0.0
10113,96.0
1081,0.0
4729,0.0
9359,0.0
5948,8.0
10477,4.0
6326,99.0
3671,96.0
4275,0.0
4595,90.0
2247,97.0
82,2.0
10814,4.0
878,0.0
5263,0.0
5786,0.0
1341,4.0
3388,6.0
4497,94.0
760,91.0
1357,0.0
7783,6.0
3095,0.0
5089,5.0
2094,10.0
7442,0.0
3179,6.0
10222,96.0
5371,79.0
9659,0.0
7641,0.0
320,4.0
849,96.0
10621,0.0
2786,3.0
1444,96.0
9899,100.0
2029,0.0
4936,96.0
3984,96.0
4472,95.0
5251,4.0
8994,0.0
6342,12.0
6000,0.0
10773,4.0
2513,4.0
4162,100.0
375,0.0
9920,6.0
10887,0.0
3528,97.0
10198,0.0
9219,98.0
6425,91.0
1507,98.0
3169,0.0
373,0.0
6721,0.0
7084,98.0
4986,0.0
4433,2.0
10177,0.0
1326,96.0
6499,0.0
3860,98.0
1580,0.0
4193,0.0
9848,0.0
3251,0.0
10519,13.0
2638,97.0
9908,0.0
4296,98.0
130,0.0
1636,93.0
8154,99.0
5220,0.0
7652,6.0
7074,94.0
371,0.0
5885,84.0
2117,24.0
1821,6.0
882,3.0
4328,2.0
8570,98.0
5510,7.0
433,14.0
10223,99.0
7139,88.0
6446,96.0
1592,97.0
5240,17.0
4269,0.0
3728,93.0
3864,97.0
1877,0.0
2655,4.0
7393,5.0
9007,0.0
6363,4.0
4113,0.0
4213,0.0
368,0.0
7464,0.0
3437,0.0
10771,22.0
9854,0.0
7624,0.0
6118,4.0
5945,4.0
6120,0.0
2894,96.0
9858,0.0
240,98.0
7129,94.0
10336,0.0
543,20.0
6948,95.0
1460,20.0
1904,0.0
4649,0.0
363,0.0
7115,99.0
7211,0.0
2087,6.0
2989,0.0
6933,96.0
10183,0.0
4452,89.0
10276,96.0
3608,22.0
3985,96.0
3348,98.0
2084,21.0
6787,6.0
2515,12.0
3005,0.0
1182,95.0
10629,0.0
3600,96.0
4746,2.0
9526,0.0
6704,95.0
1230,100.0
2781,96.0
10534,0.0
9727,0.0
10243,96.0
3947,0.0
3493,98.0
961,0.0
3314,6.0
1165,93.0
1307,97.0
2994,0.0
5710,0.0
1576,0.0
3743,94.0
5581,96.0
3835,14.0
1859,4.0
4355,0.0
770,0.0
3941,0.0
6593,4.0
4211,0.0
5913,4.0
9787,94.0
958,0.0
10154,0.0
7499,0.0
3819,10.0
6422,93.0
8249,97.0
3301,96.0
1436,6.0
3959,0.0
4532,99.0
1058,11.0
6980,97.0
7506,0.0
60,9.0
6174,12.0
4879,93.0
35,4.0
7316,0.0
5747,4.0
7455,0.0
5157,6.0
10502,0.0
8178,0.0
9393,0.0
6195,98.0
4362,0.0
3258,0.0
5682,0.0
6065,94.0
7460,0.0
9711,97.0
374,0.0
8927,1.0
10040,96.0
2597,0.0
4081,0.0
9080,96.0
7117,98.0
8687,17.0
8773,5.0
4200,0.0
9326,0.0
8405,6.0
1065,10.0
3294,98.0
4844,0.0
3797,0.0
5128,6.0
1005,0.0
5692,0.0
7825,4.0
5597,95.0
4050,96.0
3967,99.0
6016,0.0
8379,4.0
10014,96.0
2016,2.0
6942,92.0
3385,0.0
1632,96.0
5719,9.0
1308,0.0
10333,2.0
1782,0.0
2423,95.0
1656,99.0
9317,99.0
8638,0.0
2275,96.0
4561,0.0
7364,0.0
10923,0.0
3048,10.0
1682,0.0
6411,0.0
2801,20.0
3216,14.0
2582,0.0
244,12.0
6389,95.0
6836,0.0
7485,2.0
3550,98.0
5324,0.0
10246,6.0
1660,0.0
5727,6.0
7782,0.0
6916,0.0
9490,0.0
1675,0.0
5504,98.0
2353,4.0
3996,96.0
6906,4.0
612,0.0
9600,95.0
2475,0.0
8566,10.0
10345,6.0
5782,8.0
3063,4.0
6823,95.0
1187,99.0
6219,4.0
2128,0.0
237,98.0
1345,90.0
2322,93.0
7088,8.0
9411,94.0
1777,0.0
9691,0.0
7210,4.0
7889,2.0
2392,0.0
5042,99.0
7813,96.0
5728,14.0
7582,100.0
8703,8.0
1614,4.0
6092,98.0
1624,10.0
9980,2.0
6189,16.0
3164,0.0
7414,0.0
5704,0.0
10295,99.0
8143,92.0
78,2.0
6035,0.0
2318,98.0
2875,96.0
4410,10.0
3400,96.0
9104,97.0
7952,95.0
3479,8.0
8890,0.0
2387,100.0
4563,90.0
364,0.0
9346,0.0
5441,97.0
1361,98.0
10521,4.0
10437,0.0
9835,100.0
5621,0.0
5131,98.0
10060,96.0
8276,91.0
79,5.0
7910,4.0
7233,4.0
8855,0.0
5536,5.0
325,0.0
5016,22.0
1441,100.0
10373,99.0
10651,0.0
1131,2.0
9001,98.0
1511,98.0
7341,14.0
3106,0.0
2594,0.0
657,94.0
3071,11.0
5539,100.0
10810,98.0
9051,8.0
1384,0.0
10395,94.0
10095,98.0
4941,96.0
9026,20.0
2928,2.0
1615,6.0
3357,92.0
214,0.0
132,4.0
3088,94.0
6518,0.0
3468,96.0
8147,94.0
449,6.0
10724,0.0
700,0.0
8296,4.0
7229,0.0
524,4.0
9295,6.0
1822,6.0
1416,95.0
166,0.0
3309,2.0
7763,8.0
6759,98.0
5306,14.0
4601,97.0
2556,12.0
3384,4.0
5838,99.0
8588,0.0
626,95.0
4792,4.0
3998,8.0
9140,0.0
762,90.0
6408,0.0
5480,0.0
6325,97.0
9636,99.0
6991,99.0
6928,97.0
4040,95.0
5498,4.0
646,12.0
5534,5.0
7803,95.0
1883,0.0
4868,0.0
8088,98.0
9233,4.0
4148,0.0
2599,0.0
2823,95.0
2350,4.0
5472,0.0
5218,0.0
7138,97.0
5132,100.0
2287,3.0
6242,95.0
2828,97.0
10537,0.0
4208,0.0
184,12.0
6614,96.0
4058,96.0
1170,97.0
2490,4.0
8059,0.0
5803,4.0
1712,0.0
9371,0.0
2130,10.0
2533,94.0
8590,2.0
1292,10.0
3662,94.0
3972,6.0
8020,0.0
3459,97.0
9824,4.0
3097,3.0
7301,0.0
9482,95.0
6515,0.0
5840,99.0
6233,0.0
6183,99.0
2310,10.0
902,99.0
3749,99.0
572,93.0
10954,0.0
4546,6.0
8805,98.0
7079,98.0
3367,97.0
7435,0.0
10704,0.0
5631,13.0
9622,6.0
6744,0.0
10068,95.0
4453,98.0
4705,97.0
2743,3.0
10874,92.0
4379,0.0
8072,5.0
8076,95.0
6896,8.0
10286,95.0
4471,97.0
3526,98.0
10799,4.0
3116,14.0
3953,0.0
10131,7.0
1322,100.0
9318,95.0
1528,94.0
4826,0.0
5488,97.0
3878,98.0
1112,97.0
1409,96.0
3138,4.0
10714,0.0
7838,92.0
7336,4.0
7012,12.0
4479,6.0
7407,3.0
7775,95.0
2590,0.0
9695,98.0
2539,10.0
1321,100.0
9426,98.0
5673,0.0
1630,8.0
6461,0.0
124,12.0
2635,4.0
7019,98.0
4757,8.0
9990,100.0
6676,4.0
3103,0.0
2711,0.0
6057,16.0
4327,12.0
8145,1.0
4998,0.0
10347,97.0
766,4.0
1410,18.0
10447,5.0
1746,98.0
7009,98.0
6246,94.0
8630,0.0
4518,98.0
7022,0.0
7240,0.0
6820,99.0
10067,100.0
2139,0.0
8991,0.0
5967,0.0
6104,98.0
627,97.0
4592,2.0
9372,0.0
1617,98.0
9976,7.0
1891,0.0
8983,0.0
6654,0.0
8200,0.0
7487,0.0
10783,8.0
2277,98.0
10118,99.0
8610,0.0
7375,4.0
8935,0.0
5311,95.0
3594,94.0
8122,97.0
10103,99.0
5266,0.0
6705,94.0
7097,0.0
825,4.0
7936,4.0
10449,5.0
117,0.0
7765,0.0
9674,97.0
10098,8.0
2372,4.0
4670,0.0
3800,93.0
1025,100.0
6558,99.0
593,14.0
10315,96.0
10522,3.0
2023,2.0
9300,97.0
7323,0.0
2509,0.0
9991,98.0
1509,95.0
128,7.0
10718,0.0
2438,0.0
8596,97.0
8343,91.0
2024,98.0
6491,0.0
62,2.0
6433,11.0
2545,98.0
7558,8.0
7327,18.0
10896,0.0
9769,95.0
3633,0.0
4333,98.0
3677,8.0
223,4.0
10784,0.0
121,6.0
6733,90.0
4290,4.0
2284,98.0
8374,12.0
10677,100.0
4486,93.0
9161,18.0
8820,10.0
5642,20.0
4766,96.0
7501,0.0
10491,6.0
10856,3.0
9558,4.0
8807,100.0
5383,96.0
267,0.0
3974,98.0
1933,100.0
3191,8.0
1808,0.0
7821,96.0
8418,0.0
7875,0.0
6510,0.0
5605,6.0
6828,0.0
2069,10.0
4967,95.0
2099,5.0
9379,0.0
2964,11.0
5852,2.0
4804,0.0
0,6.0
285,95.0
7720,14.0
9113,100.0
