,score_sum
6709,100.0
8460,100.0
9957,0.0
2922,6.0
9751,0.0
5427,98.0
8685,0.0
3288,95.0
10003,93.0
9752,0.0
1287,99.0
1987,0.0
4037,10.0
5469,0.0
3816,12.0
71,4.0
3949,0.0
4377,0.0
5430,6.0
6251,0.0
9238,4.0
7816,95.0
1895,0.0
97,2.0
7987,95.0
1183,98.0
2416,2.0
3772,0.0
7784,0.0
5016,22.0
9143,14.0
9916,4.0
1093,2.0
8194,99.0
6572,0.0
316,96.0
1770,0.0
3979,92.0
299,92.0
7931,8.0
3228,4.0
9913,0.0
4712,4.0
7971,0.0
4973,0.0
1059,99.0
8045,0.0
8735,99.0
7830,94.0
3541,98.0
869,12.0
9152,0.0
2231,0.0
7469,0.0
9765,97.0
6513,0.0
1128,100.0
9793,10.0
3295,2.0
4510,96.0
10740,0.0
4307,14.0
9712,97.0
2722,98.0
940,9.0
6142,14.0
7751,0.0
2451,0.0
9619,95.0
6299,4.0
8238,4.0
6051,97.0
10778,0.0
10943,0.0
4875,93.0
2901,99.0
10653,0.0
7414,0.0
2567,4.0
9039,20.0
936,1.0
5829,98.0
8480,0.0
4801,0.0
6695,8.0
7780,94.0
5177,4.0
3135,8.0
8585,96.0
425,98.0
744,0.0
686,0.0
5059,4.0
677,0.0
4335,4.0
6869,98.0
7164,0.0
9815,20.0
3462,8.0
5331,10.0
5550,0.0
10785,0.0
5332,98.0
9353,0.0
1449,94.0
2680,96.0
3722,0.0
5017,96.0
7573,97.0
9544,4.0
458,16.0
9579,96.0
6369,96.0
5051,8.0
924,98.0
10531,0.0
8673,2.0
3390,2.0
6482,0.0
9750,0.0
4670,0.0
3174,97.0
4815,0.0
6449,87.0
2123,10.0
4396,10.0
8437,0.0
8239,97.0
7432,0.0
3843,98.0
82,2.0
7629,0.0
3463,12.0
3068,14.0
3011,0.0
1032,2.0
9824,4.0
9723,95.0
5597,95.0
1572,0.0
870,0.0
3317,100.0
10260,96.0
6566,96.0
330,97.0
6447,7.0
10349,97.0
3089,2.0
9413,94.0
3811,12.0
1713,0.0
3187,14.0
5024,91.0
8323,0.0
2609,0.0
1137,97.0
5197,0.0
889,11.0
10124,0.0
9492,93.0
493,2.0
7257,6.0
4165,96.0
7658,100.0
5714,95.0
4206,0.0
9248,0.0
3764,8.0
8367,94.0
981,0.0
4922,97.0
6548,4.0
3718,3.0
4227,0.0
2010,9.0
1795,0.0
764,97.0
4990,0.0
1600,97.0
3340,94.0
7846,30.0
2,99.0
674,0.0
8694,6.0
8235,99.0
2803,97.0
4334,8.0
427,97.0
4810,0.0
4300,0.0
7684,0.0
652,8.0
10755,12.0
670,0.0
10575,100.0
2181,10.0
5353,89.0
6570,96.0
10681,4.0
5236,0.0
259,4.0
2307,20.0
3713,99.0
6815,8.0
2996,0.0
9716,2.0
10208,0.0
7194,0.0
163,0.0
10225,6.0
5679,0.0
264,0.0
3929,0.0
3773,92.0
8423,0.0
2336,0.0
5230,0.0
6318,4.0
701,0.0
2050,6.0
3961,0.0
10949,0.0
5247,95.0
2383,97.0
7428,0.0
1886,0.0
9261,97.0
2273,96.0
1026,98.0
5008,95.0
6641,0.0
7962,12.0
964,0.0
9938,98.0
8371,0.0
9171,0.0
2432,97.0
5558,4.0
4473,92.0
6831,97.0
105,92.0
2471,2.0
999,0.0
9819,10.0
8831,98.0
4584,8.0
10701,0.0
7429,0.0
5598,0.0
7647,3.0
6115,4.0
9743,0.0
5539,100.0
1602,96.0
1157,99.0
7013,98.0
9973,11.0
2673,0.0
1052,0.0
10370,98.0
7318,0.0
1762,0.0
1296,98.0
4571,0.0
6090,4.0
8096,96.0
5321,4.0
68,2.0
8981,0.0
2042,0.0
2863,4.0
6741,6.0
1660,0.0
1548,0.0
6508,0.0
6654,0.0
7665,4.0
8703,8.0
3349,0.0
3627,0.0
76,4.0
3845,99.0
1560,0.0
5708,0.0
6255,99.0
6100,14.0
7600,0.0
8972,0.0
5351,0.0
10432,0.0
9170,98.0
8208,18.0
4714,94.0
4793,6.0
2117,24.0
10246,6.0
9856,0.0
1908,0.0
6240,4.0
3328,0.0
10834,0.0
846,12.0
2781,96.0
6400,0.0
300,95.0
8661,98.0
7268,20.0
2727,96.0
7427,0.0
902,99.0
8812,36.0
4970,0.0
2299,7.0
9518,99.0
7522,0.0
2403,0.0
5349,99.0
7233,4.0
355,99.0
5994,0.0
1079,100.0
228,8.0
6181,99.0
860,0.0
9318,95.0
4640,0.0
3502,2.0
10872,20.0
3668,98.0
5144,94.0
4331,12.0
8002,4.0
6094,100.0
9176,95.0
297,100.0
8632,0.0
10773,4.0
2494,96.0
9414,97.0
2964,11.0
4058,96.0
7555,100.0
2880,95.0
5871,96.0
4952,98.0
6013,0.0
1935,4.0
5066,98.0
9718,99.0
8183,95.0
8764,96.0
9963,0.0
7410,0.0
2814,97.0
7319,0.0
3920,0.0
10074,95.0
972,0.0
6494,0.0
419,0.0
8603,2.0
2258,9.0
10727,0.0
5005,96.0
2497,94.0
6583,0.0
5789,4.0
8095,2.0
10644,0.0
657,94.0
6127,2.0
524,4.0
2197,95.0
9978,3.0
5039,99.0
4466,96.0
5752,24.0
3531,95.0
5132,100.0
1703,0.0
4599,96.0
4483,97.0
7147,4.0
2864,98.0
1311,0.0
7295,0.0
696,0.0
8716,2.0
7332,4.0
4190,0.0
40,18.0
4455,98.0
6257,94.0
2982,2.0
4550,5.0
8170,98.0
10416,0.0
2155,0.0
7462,0.0
6555,94.0
9561,94.0
10593,10.0
1769,0.0
7936,4.0
681,0.0
5196,0.0
4733,97.0
2885,96.0
6660,0.0
702,92.0
1825,98.0
1397,97.0
4748,22.0
1289,96.0
6309,97.0
7120,88.0
4094,100.0
8873,93.0
3134,6.0
2479,97.0
7193,2.0
4150,0.0
5484,0.0
4082,2.0
4509,98.0
937,97.0
9675,0.0
9182,10.0
754,85.0
10879,4.0
8944,96.0
5956,0.0
711,94.0
4177,100.0
9766,96.0
1945,8.0
564,97.0
8532,7.0
9968,6.0
10866,6.0
746,12.0
7652,6.0
4751,0.0
10717,0.0
10833,94.0
7661,4.0
6824,2.0
9162,8.0
10387,2.0
4877,97.0
8617,0.0
9942,0.0
6723,4.0
4722,4.0
1947,14.0
7007,4.0
1125,89.0
1348,90.0
8845,97.0
1798,0.0
3470,0.0
8801,96.0
5411,4.0
10506,8.0
4879,93.0
1268,0.0
4264,8.0
1323,0.0
4217,0.0
7494,0.0
4533,98.0
8205,0.0
931,3.0
10842,98.0
8446,100.0
6991,99.0
4272,0.0
3529,97.0
2561,95.0
7595,2.0
4614,0.0
4054,10.0
8274,95.0
10384,98.0
5974,100.0
8333,100.0
2910,2.0
6096,8.0
5414,4.0
6657,0.0
3550,98.0
5154,0.0
515,0.0
2825,96.0
3244,0.0
2169,6.0
9269,100.0
7858,100.0
3298,98.0
3372,100.0
7954,8.0
232,100.0
968,0.0
7866,0.0
6457,99.0
1355,12.0
5520,2.0
886,0.0
5878,97.0
5876,97.0
6558,99.0
10926,0.0
859,12.0
1883,0.0
762,90.0
2198,26.0
4885,30.0
2319,93.0
6515,0.0
5106,97.0
10828,2.0
8684,4.0
4768,10.0
6799,96.0
588,10.0
4796,0.0
7817,96.0
77,100.0
6504,0.0
2638,97.0
7692,2.0
3469,2.0
2362,18.0
4215,0.0
2248,4.0
3556,14.0
8255,94.0
4746,2.0
10248,97.0
5729,0.0
7922,4.0
3230,4.0
215,93.0
5683,0.0
5327,6.0
3819,10.0
392,0.0
27,6.0
8894,4.0
5572,99.0
8670,12.0
9531,2.0
7592,6.0
9817,4.0
909,97.0
7211,0.0
10329,98.0
9045,100.0
1558,0.0
6763,94.0
7531,0.0
5100,99.0
10249,0.0
2289,0.0
7893,93.0
3430,0.0
2331,99.0
9505,95.0
563,0.0
8893,0.0
8943,99.0
969,0.0
5308,100.0
8185,99.0
9455,4.0
5009,0.0
9865,0.0
4176,0.0
6911,6.0
5402,8.0
4819,0.0
6222,99.0
10113,96.0
5123,95.0
4693,96.0
5958,100.0
997,0.0
3227,8.0
10332,0.0
504,4.0
653,98.0
8106,4.0
919,97.0
5684,0.0
1609,97.0
2788,96.0
1950,21.0
9419,12.0
7399,4.0
10878,2.0
3236,0.0
814,2.0
9205,96.0
8705,6.0
631,99.0
518,18.0
1724,85.0
1200,6.0
2342,95.0
3301,96.0
4862,8.0
8030,0.0
1375,98.0
5264,0.0
4570,10.0
6728,12.0
9654,14.0
2886,95.0
268,0.0
5145,94.0
8988,0.0
4933,96.0
10612,0.0
107,10.0
3477,4.0
10485,2.0
9097,99.0
3129,93.0
9252,95.0
2779,95.0
6382,10.0
3226,9.0
9713,95.0
8824,23.0
3206,0.0
5522,2.0
602,99.0
4789,98.0
6650,0.0
4909,0.0
2558,96.0
8995,0.0
6348,96.0
6334,94.0
438,100.0
609,0.0
6055,0.0
2855,95.0
2835,0.0
4243,0.0
10006,96.0
1354,0.0
3127,6.0
5089,5.0
7445,0.0
7632,0.0
6238,0.0
10576,6.0
7334,4.0
9952,4.0
7063,0.0
3589,4.0
1802,0.0
494,2.0
9110,5.0
5701,0.0
6956,94.0
2981,98.0
303,100.0
8178,0.0
676,0.0
4005,95.0
3576,12.0
7596,0.0
41,0.0
4371,0.0
1549,0.0
1264,0.0
5993,0.0
9212,93.0
6666,0.0
1663,0.0
7775,95.0
7172,2.0
6769,10.0
9125,96.0
9135,97.0
5137,93.0
344,12.0
6534,90.0
7110,97.0
7915,0.0
9350,0.0
8443,0.0
9266,10.0
8470,95.0
1717,97.0
3624,0.0
10109,4.0
7696,2.0
1923,9.0
8802,6.0
6790,8.0
328,0.0
6212,20.0
7844,94.0
3041,0.0
1962,16.0
3238,0.0
3272,96.0
9124,99.0
3797,0.0
9428,92.0
6516,0.0
3832,5.0
1851,14.0
6211,4.0
6151,0.0
6656,0.0
3846,95.0
2684,2.0
784,94.0
4618,4.0
2945,81.0
6668,98.0
3346,94.0
5113,92.0
8158,13.0
10853,9.0
10724,0.0
3422,0.0
8428,0.0
540,99.0
80,100.0
6074,96.0
6306,11.0
2739,0.0
5202,0.0
6128,95.0
4427,98.0
359,95.0
10347,97.0
8678,16.0
13,6.0
4223,0.0
6724,88.0
1610,99.0
2226,97.0
757,34.0
10309,8.0
4180,2.0
4767,97.0
3103,0.0
3275,100.0
966,0.0
4541,96.0
5594,100.0
10173,0.0
4073,8.0
1918,98.0
6072,0.0
3621,97.0
3486,12.0
3122,0.0
403,0.0
2688,5.0
5769,2.0
10917,0.0
10911,0.0
8125,99.0
6584,97.0
2935,97.0
4573,4.0
4529,38.0
1117,94.0
4811,0.0
10703,0.0
2741,8.0
10613,10.0
7963,0.0
3770,0.0
8008,86.0
9538,96.0
1372,12.0
6269,94.0
5675,0.0
6852,98.0
6417,0.0
8583,8.0
6364,99.0
8250,95.0
8760,14.0
4621,4.0
26,4.0
6545,91.0
1897,0.0
9285,18.0
5096,95.0
717,92.0
1025,100.0
4684,99.0
442,0.0
1477,2.0
8254,96.0
5027,14.0
9862,0.0
5830,98.0
2556,12.0
9047,14.0
1099,95.0
4870,98.0
9051,8.0
5881,0.0
9486,89.0
7200,32.0
819,96.0
750,99.0
3342,98.0
1925,4.0
8647,0.0
52,4.0
9376,0.0
5902,15.0
4116,0.0
10465,8.0
6559,8.0
5309,100.0
5182,0.0
5442,89.0
2312,4.0
9798,92.0
10509,0.0
55,10.0
7777,8.0
3077,14.0
2341,96.0
2366,12.0
7879,97.0
3707,98.0
6773,0.0
3015,0.0
2096,99.0
10621,0.0
7992,6.0
3934,0.0
10744,2.0
8777,9.0
6234,0.0
8552,6.0
7379,4.0
603,0.0
5823,95.0
4980,0.0
4868,0.0
3012,0.0
4564,0.0
3659,97.0
1686,0.0
6430,96.0
7208,4.0
10498,6.0
8025,0.0
1782,0.0
3530,2.0
3278,2.0
5195,0.0
9457,10.0
10574,100.0
795,93.0
250,0.0
6429,0.0
10827,10.0
9365,0.0
10144,99.0
10915,0.0
8507,4.0
1604,98.0
926,96.0
7671,0.0
10078,18.0
7393,5.0
9948,4.0
4698,95.0
5199,0.0
7543,9.0
6347,92.0
10751,14.0
4253,96.0
6076,98.0
7140,0.0
8054,0.0
10027,94.0
3506,72.0
3897,100.0
1648,5.0
4440,1.0
3377,99.0
395,0.0
6801,96.0
2205,8.0
9795,96.0
10393,0.0
505,4.0
9244,91.0
6344,10.0
3500,16.0
8964,0.0
947,98.0
1929,4.0
8459,99.0
2674,18.0
9187,2.0
7697,4.0
1773,0.0
6870,91.0
7206,4.0
5854,0.0
1211,5.0
7155,0.0
1010,96.0
1627,99.0
2461,0.0
3072,28.0
2302,18.0
3967,99.0
1260,0.0
1885,0.0
128,7.0
3938,0.0
1054,4.0
9430,96.0
110,0.0
7758,4.0
8061,85.0
7930,4.0
7478,2.0
2699,96.0
7627,0.0
1400,28.0
6949,82.0
9748,0.0
2970,4.0
3703,6.0
1301,4.0
3334,10.0
9985,0.0
7320,0.0
4124,0.0
9208,95.0
1263,0.0
4893,94.0
3575,4.0
7355,99.0
7156,99.0
2109,87.0
10734,2.0
1394,95.0
9223,95.0
10569,4.0
6231,12.0
6345,97.0
10353,96.0
7713,10.0
10150,99.0
1512,93.0
4450,99.0
7162,0.0
9810,8.0
876,0.0
6588,85.0
2597,0.0
2297,27.0
10582,2.0
4081,0.0
7124,97.0
884,20.0
7299,0.0
490,12.0
1401,94.0
339,94.0
5238,10.0
822,98.0
492,0.0
8857,92.0
6471,96.0
8149,100.0
3642,99.0
8519,4.0
139,0.0
9475,99.0
2622,2.0
5898,0.0
8442,0.0
5345,100.0
3720,98.0
4020,4.0
4888,10.0
1000,4.0
7981,97.0
2628,4.0
2837,96.0
10454,6.0
3360,95.0
10636,0.0
2583,0.0
5012,98.0
7526,0.0
43,2.0
10875,0.0
447,0.0
270,16.0
4366,0.0
10588,8.0
511,6.0
6467,4.0
4989,0.0
9479,90.0
4363,0.0
4329,0.0
4093,100.0
6160,97.0
2845,5.0
4383,0.0
3139,95.0
4829,0.0
2950,97.0
512,0.0
7934,8.0
810,4.0
9770,100.0
6081,2.0
815,99.0
3309,2.0
10821,2.0
279,93.0
5940,10.0
9514,18.0
7421,0.0
7831,12.0
4971,0.0
3881,96.0
3901,98.0
7189,98.0
9383,0.0
3454,94.0
8086,4.0
6175,4.0
2912,98.0
4835,0.0
1243,0.0
6793,16.0
4158,0.0
10231,98.0
8363,98.0
8319,92.0
6684,0.0
5674,0.0
10057,97.0
10553,0.0
8501,2.0
1827,4.0
10157,95.0
1981,4.0
4914,95.0
10456,97.0
1779,0.0
6992,99.0
111,0.0
9894,6.0
1758,0.0
7255,7.0
7111,98.0
9643,4.0
970,0.0
9993,10.0
8476,0.0
1188,91.0
7160,98.0
10786,4.0
2441,0.0
4173,4.0
7708,4.0
3504,98.0
8454,3.0
8390,0.0
8913,100.0
3876,98.0
830,20.0
3962,0.0
10655,0.0
10198,0.0
8623,0.0
10382,8.0
5339,97.0
3258,0.0
4352,0.0
7659,0.0
106,10.0
6229,6.0
1226,12.0
8004,6.0
9231,8.0
2522,98.0
7339,100.0
2413,0.0
7548,4.0
3574,0.0
513,4.0
1725,97.0
9979,5.0
5774,91.0
9648,98.0
4729,0.0
2677,15.0
3704,99.0
1178,99.0
1964,96.0
1339,98.0
301,0.0
6489,0.0
10869,99.0
5945,4.0
5913,4.0
6089,0.0
310,16.0
6331,0.0
3734,96.0
8947,0.0
10447,5.0
2392,0.0
1588,94.0
6438,95.0
5192,0.0
5000,0.0
4738,94.0
3644,97.0
10240,96.0
10362,95.0
2430,97.0
3216,14.0
4689,2.0
9107,93.0
4356,0.0
3878,98.0
7949,99.0
2320,95.0
10361,2.0
4090,100.0
6644,0.0
10470,98.0
1966,2.0
75,100.0
10770,4.0
10757,0.0
9777,0.0
2801,20.0
3532,97.0
5666,99.0
4682,0.0
5936,0.0
4042,98.0
10515,6.0
6097,12.0
4044,0.0
3249,0.0
9895,97.0
6564,98.0
3211,4.0
2668,14.0
8715,92.0
986,0.0
10267,99.0
4280,6.0
101,97.0
1486,91.0
594,95.0
10457,4.0
5042,99.0
1901,0.0
1258,0.0
5779,96.0
8871,0.0
5551,0.0
5549,2.0
4620,99.0
1205,12.0
5749,99.0
1175,0.0
2257,98.0
10654,0.0
2504,98.0
948,96.0
6663,0.0
6538,20.0
2968,95.0
10937,0.0
2073,4.0
10733,4.0
833,97.0
9873,0.0
5241,0.0
6337,9.0
6286,6.0
7615,0.0
8181,89.0
8504,8.0
3339,98.0
10624,0.0
7391,100.0
4593,99.0
5288,0.0
9828,0.0
7461,0.0
1565,0.0
5465,0.0
3218,96.0
6110,9.0
3409,0.0
4248,7.0
10214,0.0
1909,0.0
1381,97.0
5735,6.0
6186,34.0
8599,2.0
6149,91.0
4151,0.0
5070,94.0
1677,0.0
10075,97.0
5400,97.0
6385,97.0
6770,97.0
8035,0.0
255,0.0
7752,0.0
3794,12.0
6243,100.0
8989,0.0
7998,0.0
5011,96.0
9433,100.0
662,0.0
8527,2.0
8743,0.0
3333,8.0
7533,0.0
3911,4.0
1716,0.0
9607,96.0
4814,0.0
9441,97.0
2792,4.0
1880,0.0
1097,93.0
1841,5.0
91,10.0
5026,8.0
907,97.0
2156,0.0
8294,94.0
1193,91.0
4926,98.0
1416,95.0
2326,98.0
2233,4.0
2704,4.0
208,96.0
5289,0.0
6781,4.0
4820,0.0
10408,0.0
1007,4.0
8211,10.0
1316,8.0
8246,98.0
3577,0.0
5955,0.0
2295,4.0
5184,96.0
1873,0.0
2313,94.0
1537,5.0
8021,0.0
8347,95.0
3185,10.0
8942,0.0
89,4.0
5222,0.0
2130,10.0
2170,97.0
2199,4.0
8676,4.0
7075,97.0
9542,95.0
2482,98.0
1365,4.0
1345,90.0
10120,99.0
2737,10.0
1146,96.0
7213,0.0
8385,96.0
9727,0.0
8832,13.0
10708,0.0
9888,0.0
9268,12.0
3869,98.0
7769,30.0
8092,20.0
4983,0.0
10756,8.0
293,98.0
6462,6.0
1676,0.0
2765,14.0
5209,0.0
7726,5.0
5074,98.0
9590,97.0
184,12.0
3423,0.0
1664,0.0
7833,95.0
1154,99.0
3767,10.0
1492,91.0
7278,0.0
2582,0.0
7387,0.0
1227,99.0
7338,2.0
9166,88.0
7197,0.0
5391,90.0
4822,0.0
3588,96.0
5517,14.0
10284,98.0
3406,0.0
7579,95.0
10752,0.0
5043,100.0
5104,11.0
10645,0.0
1228,2.0
1968,10.0
434,0.0
9875,0.0
6363,4.0
6527,2.0
9763,0.0
2136,0.0
3792,2.0
6957,96.0
8007,0.0
6767,0.0
2316,99.0
5778,2.0
8397,97.0
1682,0.0
8579,0.0
5612,0.0
9939,95.0
2656,12.0
4754,12.0
5715,2.0
3695,8.0
8281,99.0
8836,96.0
5146,14.0
9015,98.0
7687,0.0
5330,0.0
3165,0.0
5616,0.0
10269,96.0
707,97.0
4239,8.0
8977,0.0
2469,8.0
5960,6.0
178,4.0
4267,0.0
8604,14.0
8608,0.0
9699,16.0
5390,98.0
10892,12.0
3248,0.0
740,4.0
73,0.0
337,98.0
2360,4.0
9951,4.0
7000,97.0
10238,99.0
2202,92.0
3963,0.0
5312,4.0
10182,0.0
7641,0.0
6195,98.0
10750,14.0
2978,10.0
9821,8.0
3049,94.0
8823,94.0
1896,0.0
10114,7.0
1080,96.0
4728,0.0
9358,0.0
5947,8.0
10478,95.0
6325,97.0
3670,99.0
4274,0.0
4594,96.0
2246,2.0
81,0.0
10814,4.0
877,90.0
5262,0.0
5785,0.0
1340,4.0
3387,0.0
4496,96.0
759,95.0
1356,97.0
7782,0.0
3094,97.0
5088,97.0
2093,98.0
7441,0.0
3178,10.0
10223,99.0
5370,2.0
9658,0.0
7640,0.0
319,94.0
848,4.0
10622,0.0
2785,95.0
1443,97.0
9900,2.0
2028,3.0
4935,97.0
3983,7.0
4471,97.0
5250,6.0
8993,0.0
6341,0.0
5999,0.0
10105,8.0
2512,7.0
4161,2.0
374,0.0
9921,98.0
10887,0.0
3527,93.0
10199,0.0
9218,94.0
6424,98.0
1506,2.0
3168,0.0
372,0.0
6720,10.0
7083,96.0
4985,0.0
4432,0.0
10178,0.0
1325,97.0
6498,0.0
3859,100.0
1579,0.0
4192,0.0
9849,0.0
3250,0.0
10520,2.0
2637,97.0
9909,0.0
4295,18.0
129,0.0
1635,93.0
8153,8.0
5219,0.0
7651,9.0
7073,86.0
370,0.0
5884,0.0
2116,5.0
1820,4.0
881,0.0
4327,12.0
8569,0.0
5509,0.0
432,2.0
10224,98.0
7138,97.0
6445,100.0
1591,96.0
5239,96.0
4268,6.0
3727,97.0
3863,14.0
1876,0.0
2654,92.0
7392,2.0
9006,12.0
6362,100.0
4112,0.0
4212,0.0
367,0.0
7463,0.0
3436,0.0
10771,22.0
9855,0.0
7623,0.0
6117,97.0
5944,12.0
6119,0.0
2893,96.0
9859,0.0
239,97.0
7128,94.0
10337,98.0
542,99.0
6947,4.0
1459,99.0
1903,0.0
4648,0.0
362,90.0
7114,95.0
7210,4.0
2086,97.0
2988,97.0
6932,94.0
10184,0.0
4451,97.0
10277,97.0
3607,8.0
3984,96.0
3347,94.0
2083,2.0
6786,8.0
2514,94.0
3004,0.0
1181,95.0
10630,0.0
3599,98.0
4745,96.0
9525,100.0
6703,8.0
1229,98.0
2780,93.0
10535,0.0
9726,0.0
10244,2.0
3946,0.0
3492,96.0
960,0.0
3313,0.0
1164,93.0
1306,100.0
2993,0.0
5709,0.0
1575,0.0
3742,8.0
5580,0.0
3834,12.0
1858,6.0
4354,0.0
769,95.0
3940,0.0
6592,10.0
4210,0.0
5912,2.0
9786,95.0
957,0.0
10155,97.0
7498,0.0
3818,18.0
6421,97.0
8248,97.0
3300,4.0
1435,92.0
3958,0.0
4531,4.0
1057,96.0
6979,95.0
7505,0.0
60,9.0
6173,8.0
4878,97.0
35,4.0
7315,0.0
5746,5.0
7454,0.0
5156,4.0
10503,2.0
8177,95.0
9392,0.0
6194,99.0
4361,0.0
3257,0.0
5681,0.0
6064,92.0
7459,0.0
9710,0.0
373,0.0
8926,16.0
10493,2.0
2596,0.0
4080,11.0
9079,4.0
7116,98.0
8686,98.0
8772,0.0
4199,0.0
9325,6.0
8404,97.0
1064,1.0
3293,7.0
4843,0.0
3796,98.0
5127,12.0
1004,94.0
5691,0.0
7824,97.0
5596,4.0
4049,94.0
3966,0.0
6015,0.0
8378,4.0
10015,0.0
2015,99.0
6941,97.0
3384,4.0
1631,93.0
5718,0.0
1307,97.0
10334,36.0
1781,0.0
2422,100.0
1655,6.0
9316,97.0
8637,0.0
2274,97.0
4560,0.0
7363,98.0
10923,0.0
3047,96.0
1681,0.0
6410,0.0
2800,95.0
3215,4.0
2581,0.0
243,0.0
6388,94.0
6835,0.0
7484,6.0
3549,95.0
5323,0.0
10247,99.0
1659,98.0
5726,0.0
7781,0.0
6915,12.0
9489,96.0
1674,0.0
5503,4.0
2352,2.0
3995,2.0
6905,0.0
611,4.0
9599,98.0
2474,98.0
8565,4.0
10346,6.0
5781,2.0
3062,8.0
6822,97.0
1186,96.0
6218,8.0
2127,90.0
236,99.0
1344,6.0
2321,0.0
7087,93.0
9410,2.0
1776,0.0
9690,95.0
7209,99.0
7888,4.0
2391,0.0
5041,98.0
7812,98.0
5727,6.0
7581,0.0
8702,9.0
1613,0.0
6091,0.0
1623,6.0
9981,8.0
6188,94.0
3163,0.0
7413,0.0
5703,0.0
10296,95.0
8142,96.0
78,2.0
6034,0.0
2317,4.0
2874,98.0
4409,0.0
3399,99.0
9103,0.0
7951,95.0
3478,4.0
8889,0.0
2386,98.0
4562,4.0
363,0.0
9345,0.0
5440,99.0
1360,98.0
10522,3.0
10438,93.0
9833,4.0
5620,0.0
5130,4.0
10061,2.0
8275,100.0
79,5.0
7909,0.0
7232,8.0
8854,0.0
5535,94.0
324,95.0
5015,97.0
1440,97.0
10374,4.0
10652,0.0
1130,0.0
9000,0.0
1510,98.0
7340,99.0
3105,0.0
2593,0.0
656,5.0
3070,100.0
5538,7.0
10810,98.0
9050,97.0
1383,98.0
10396,97.0
10221,94.0
4940,94.0
9025,85.0
2927,2.0
1614,4.0
3356,97.0
213,96.0
131,10.0
3087,93.0
6517,0.0
3467,95.0
8146,4.0
448,95.0
10725,0.0
699,0.0
8295,18.0
7228,0.0
523,2.0
9294,99.0
1821,6.0
1415,98.0
165,0.0
3308,95.0
7762,100.0
6758,96.0
5305,3.0
4600,95.0
2555,98.0
3383,0.0
5837,89.0
8587,4.0
625,13.0
4791,0.0
3997,0.0
9139,86.0
761,4.0
6407,0.0
5479,0.0
6324,98.0
9635,0.0
6990,94.0
6927,95.0
4039,0.0
5497,8.0
645,8.0
5533,16.0
7802,0.0
1882,0.0
4867,92.0
8087,8.0
9232,24.0
4147,0.0
2598,0.0
2822,0.0
2349,16.0
5471,0.0
5217,0.0
7137,96.0
5131,98.0
2286,97.0
6241,96.0
2827,85.0
10538,0.0
4207,0.0
183,0.0
6613,14.0
4057,12.0
1169,97.0
2489,97.0
8058,0.0
5802,1.0
1711,0.0
9370,0.0
2129,0.0
2532,28.0
8589,6.0
1291,95.0
3661,97.0
3971,95.0
8019,0.0
3458,6.0
9822,4.0
3096,100.0
7300,0.0
9481,95.0
6514,0.0
5839,96.0
6232,2.0
6182,99.0
2309,2.0
901,92.0
3748,0.0
571,97.0
10954,0.0
4545,100.0
8804,97.0
7078,99.0
3366,95.0
7434,0.0
10705,0.0
5630,0.0
9621,42.0
6743,8.0
10066,5.0
4452,89.0
4704,94.0
2742,4.0
10874,92.0
4378,0.0
8071,100.0
8075,95.0
6895,97.0
10287,92.0
4470,97.0
3525,97.0
10955,6.0
3115,2.0
3952,0.0
10129,0.0
1321,100.0
9317,99.0
1527,94.0
4825,0.0
5487,0.0
3877,96.0
1111,93.0
1408,95.0
3137,7.0
10715,0.0
7837,100.0
7335,0.0
7011,0.0
4478,98.0
7406,0.0
7774,96.0
2589,0.0
9694,99.0
2538,12.0
1320,2.0
9425,100.0
5672,0.0
1629,10.0
6460,96.0
123,4.0
2634,97.0
7018,95.0
4756,16.0
9988,10.0
6675,97.0
3102,0.0
2710,0.0
6056,8.0
4326,6.0
8144,97.0
4997,0.0
10348,0.0
765,98.0
1409,96.0
10448,0.0
1745,4.0
7008,10.0
6245,0.0
8629,0.0
4517,98.0
7021,97.0
7239,27.0
6819,7.0
10065,8.0
2138,0.0
8990,0.0
5966,13.0
6103,9.0
626,95.0
4591,0.0
9371,0.0
1616,8.0
9974,98.0
1890,0.0
8982,0.0
6653,0.0
8199,99.0
7486,0.0
10783,8.0
2276,97.0
10116,4.0
8609,0.0
7374,6.0
8934,0.0
5310,98.0
3593,14.0
8121,99.0
10101,96.0
5265,0.0
6704,95.0
7096,0.0
824,97.0
7935,99.0
10450,2.0
116,4.0
7764,4.0
9673,98.0
10096,4.0
2371,4.0
4669,0.0
3799,97.0
1024,98.0
6557,99.0
592,2.0
10316,0.0
10523,4.0
2022,7.0
9299,97.0
7322,0.0
2508,10.0
9989,4.0
1508,95.0
127,6.0
10719,0.0
2437,0.0
8595,98.0
8342,95.0
2023,2.0
6490,0.0
62,2.0
6432,97.0
2544,97.0
7557,0.0
7326,0.0
10300,4.0
9768,6.0
3632,0.0
4332,8.0
3676,0.0
222,0.0
10784,0.0
120,14.0
6732,100.0
4289,4.0
2283,90.0
8373,8.0
10678,0.0
4485,100.0
9160,0.0
8819,95.0
5641,8.0
4765,97.0
7500,0.0
10492,8.0
10856,3.0
9557,97.0
8806,94.0
5382,95.0
266,0.0
3973,91.0
1932,98.0
3190,9.0
1807,0.0
7820,97.0
8417,0.0
7874,0.0
6509,0.0
5604,6.0
6827,96.0
2068,0.0
4966,97.0
2098,90.0
9378,0.0
2963,0.0
5851,4.0
4803,0.0
